task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
repeat-copy,structural_features,ber,length,50400,0.06923711272349464,0.11955028919674976,4.2735044844448565e-05,0.2763041462097317,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,50600,0.06377244551462355,0.10912827955062025,6.802720949053765e-05,0.2527833660040051,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,50800,0.06523196596113849,0.1128265304858512,0.0,0.2606532191578299,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,51000,0.06613937689660816,0.11420818364424895,0.0,0.26395332626067103,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,51200,0.0639734623550612,0.11017093347246,1.8214936135336755e-05,0.2547944566607475,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,51400,0.0637894594084355,0.10995855027254006,0.0001701148838037625,0.254243171159178,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,51600,0.06647135219580377,0.11423220250589129,0.00015857764985412358,0.2643263978231698,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,51800,0.06746321273880312,0.1166973641636785,0.0,0.2695888904016465,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,52000,0.06750303572713165,0.116797327669921,0.0,0.26980188680812717,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,52200,0.06718600297812372,0.11558705107802728,5.12820528820157e-05,0.26738768776878713,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,52400,0.06606966202074545,0.11423501706572571,0.0,0.2639303623139858,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,52600,0.06658705610359902,0.11528433700918449,0.0,0.2662653765268624,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,52800,0.06597009186603828,0.11246377134961391,0.00018790981848724187,0.2607597721926868,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,53000,0.06686570056815981,0.11560613794951853,0.0,0.2671013643126935,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,53200,0.06338807724634535,0.10942315220934119,0.00011084783298429102,0.25291443421505394,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,53400,0.06229515233033454,0.10776121516784529,0.0,0.24894302738830448,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,53600,0.08867201497254429,0.10710082338741071,0.0,0.2623861768236384,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,53800,0.07742856429162202,0.1149747994213149,0.0001149425283074379,0.2751274748612195,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,54000,0.06617363720273715,0.1135959233281596,5.4773082956671716e-05,0.26292515121400356,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,54200,0.06178082366051967,0.10684120055940631,0.0,0.24683509916532784,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,54400,0.06498813897851506,0.11242577637555883,1.6103059751912953e-05,0.2597152699530125,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,54600,0.07016890174214496,0.11708502089683302,7.671954750549048e-05,0.2729424217157066,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,54800,0.0671438425850647,0.11441137581099342,0.0,0.26530142373405396,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,55000,0.06781775549068698,0.11673244856638633,0.00016356023377738893,0.27000407721847297,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,55200,0.0663153242097178,0.11484060725474016,0.0,0.2652250890992582,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,55400,0.0674335769523168,0.116544034198483,0.0,0.2692935248790309,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,55600,0.06485634783835849,0.11101801715395342,0.0,0.25713932408951223,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,55800,0.06454421667091083,0.11105136963132789,0.0,0.25688954402692615,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,56000,0.06249147580369026,0.1081815132405557,0.0,0.24986734021455048,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,56200,0.06651936569105601,0.11498310334899382,0.0,0.2656757652759552,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,56400,0.06475797799197607,0.11179645704610619,0.0,0.2583949331566691,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,56600,0.06548630477380356,0.11329848678381722,0.0,0.26172502457164226,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,56800,0.06625341898179614,0.11398482993028283,0.0,0.26367965031415225,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,57000,0.06347139289195185,0.10992082191939308,0.0,0.2538598409574479,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,57200,0.07087548826064449,0.11514364967001005,0.0,0.27014018028974535,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,57400,0.06634668852595496,0.11337416887510285,0.0,0.26270998373627663,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,57600,0.06808150791141088,0.11641156924491809,0.0004449406353523955,0.26971142505761236,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,57800,0.06492839920058033,0.11168060251807513,0.0,0.2583639491675422,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,58000,0.06555232245242223,0.11222922737095761,0.0,0.25993501745164393,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,length,58200,0.06431911310908617,0.11133302142211797,0.0,0.2571535431873053,4,"1000,1001,1002,1003",59000,200,True
