task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
repeat-copy,controls,ber,none,200,0.43184005141258236,0.003727476801378394,0.4258251102268696,0.4359812740981579,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,400,0.41471148341894154,0.005126854875377127,0.40676725216209886,0.4210850909352303,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,600,0.40447211075574163,0.0081336585838025,0.393628858551383,0.41364401780068877,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,800,0.3973058927431703,0.0056444034083911205,0.3936216264218092,0.4070572886615992,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,1000,0.3899450252018869,0.008023869252850927,0.3815425500273705,0.39824769958853723,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,1200,0.3814715216122567,0.0020818413606375147,0.37823327869176865,0.38400101236999035,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,1400,0.37774801418185233,0.004788017623784244,0.37089422084391116,0.3835633795708418,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,1600,0.3718970274087042,0.00436974646108304,0.36821064084768296,0.3789238892495632,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,1800,0.3699475019611418,0.0025509761414074586,0.36654340267181396,0.3729440274834633,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,2000,0.36279024999588727,0.005937576588390978,0.3537321513146162,0.3701412883400917,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,2200,0.3638904908951372,0.001934253172946544,0.3622924168407917,0.3671827935799956,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,2400,0.3599741721991449,0.00270573659089962,0.35563445661216975,0.3629430550336838,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,2600,0.3537115210108459,0.006192566511032518,0.34543048553168776,0.3624518163502216,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,2800,0.35655474590137604,0.0023566919019489237,0.35415361389517785,0.3592698284238577,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,3000,0.34946518148295586,0.004108958467506444,0.34383545655757186,0.3548089347034693,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,3200,0.34623118218034504,0.0016489873413762142,0.34447168581187726,0.3489379095286131,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,3400,0.3470080819167197,0.002870509229019819,0.3426951562985778,0.3506475703418255,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,3600,0.34083698685280983,0.0038498947119811945,0.33648269303143025,0.34613147281110285,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,3800,0.3413318880740553,0.006818736419534606,0.33263976518064736,0.3516735727339983,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,4000,0.3401555157965049,0.0034339208494944032,0.33465327581390736,0.3440196880325675,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,4200,0.3351763526629657,0.0015559476773817197,0.33292249996215106,0.3372248290851712,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,4400,0.33463414065539837,0.0032208174782975348,0.3320062668249011,0.3401349725201726,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,4600,0.3378268876764923,0.0047837877810681445,0.33302751384675505,0.345736176520586,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,4800,0.33416201568208637,0.00336572077896825,0.32947865895926953,0.33740880753844976,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,5000,0.3306931993132457,0.001837901074809719,0.3292850379087031,0.3338507655635476,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,5200,0.3292152709327638,0.004602510806453002,0.32193304553627966,0.334668618068099,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,5400,0.3302608439163305,0.006861020147439314,0.32105068769305944,0.3403240703046322,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,5600,0.3296953845396638,0.0028510455504203195,0.32662107326090334,0.3338830477744341,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,5800,0.3263596759457141,0.00557762082604143,0.31912728544324637,0.33458873910829423,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,6000,0.32828695034608246,0.0025048267043195,0.3250324224308133,0.3314789355546236,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,6200,0.3319272681232542,0.0033167791124995897,0.32668908894062043,0.33589733093976976,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,6400,0.32653994297608735,0.0013677417739078044,0.32426164817065,0.32777174897491934,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,6600,0.32883378984057343,0.0037966465874228993,0.3245415025064722,0.33492914829403164,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,6800,0.32485277324914935,0.0009173223895879846,0.323751597777009,0.3261528453230858,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,7000,0.32683175564743583,0.002252664001552912,0.3251127076894045,0.3306549392640591,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,7200,0.33057272719219327,0.0020910778465622914,0.32733695406466723,0.3329792816564441,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,7400,0.32445072815753523,0.00457081647042243,0.3175656661018729,0.33027162838727236,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,7600,0.32485102412290867,0.005211158320313472,0.31846108097583053,0.33094969775527716,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,7800,0.325542201930657,0.000929510422275155,0.324088213481009,0.32650002144277096,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,8000,0.3234879018645734,0.0026872373129057606,0.32074913356453183,0.3263645599409938,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,8200,0.32340942502021786,0.0030907162967140096,0.32023500617593526,0.3284857126325369,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,8400,0.3212859193980694,0.003946051277036447,0.3147363815829158,0.32466375824064014,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,8600,0.3236469742376357,0.005215820740828725,0.31516164638102057,0.3285608273744583,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,8800,0.3195447324868292,0.0046374044339872154,0.31380058132112026,0.32665515165776016,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,9000,0.3214683066960424,0.005729657353000009,0.3136113145947456,0.3270308893173933,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,9200,0.3211426640627906,0.003472573004010949,0.3183101093396544,0.3269897262006998,4,"1000,1001,1002,1003",90200,200,True
repeat-copy,controls,ber,none,9400,0.3199294266151264,0.0043104392743819175,0.3136402360908687,0.32556460827589034,4,"1000,1001,1002,1003",90200,200,True
