task,metric,advice_type,batch,n_seeds,mean,std,lower_band,upper_band
copy,cost,combined,17500,2,10.59,14.976521625531076,-4.386521625531076,25.566521625531074
copy,cost,combined,17600,2,17.11,24.197194052203656,-7.087194052203657,41.307194052203656
copy,cost,combined,17700,2,16.24,22.96682825293906,-6.726828252939061,39.20682825293906
copy,cost,combined,17800,2,8.865,12.537003230437488,-3.672003230437488,21.402003230437487
copy,cost,combined,17900,2,4.135,5.847773080412748,-1.712773080412748,9.982773080412748
copy,cost,combined,18000,2,3.91,5.529575028878802,-1.6195750288788018,9.439575028878803
copy,cost,combined,18100,2,5.595,7.9125248814774665,-2.3175248814774667,13.507524881477465
copy,cost,combined,18200,2,0.65,0.9192388155425119,-0.26923881554251183,1.5692388155425119
copy,cost,combined,18300,2,4.335,6.130615792887367,-1.795615792887367,10.465615792887366
copy,cost,combined,18400,2,10.705,15.139156185203982,-4.434156185203982,25.844156185203982
copy,cost,combined,18500,2,13.6,19.23330444827409,-5.633304448274091,32.83330444827409
copy,cost,combined,18600,2,4.84,6.84479364188578,-2.0047936418857804,11.68479364188578
copy,cost,combined,18700,2,11.935,16.87863886692289,-4.943638866922891,28.813638866922894
copy,cost,combined,18800,2,7.96,11.257139956489837,-3.297139956489837,19.217139956489838
copy,cost,combined,18900,2,6.945,9.821713190681146,-2.876713190681146,16.766713190681145
copy,cost,combined,19000,2,5.995,8.478210306426705,-2.483210306426705,14.473210306426704
copy,cost,combined,19100,2,3.99,5.642712113868649,-1.652712113868649,9.63271211386865
copy,cost,combined,19200,2,14.485,20.48488345097428,-5.999883450974281,34.96988345097428
copy,cost,combined,19300,2,16.21,22.924401846067873,-6.714401846067872,39.134401846067874
copy,cost,combined,19400,2,8.745,12.367297602952716,-3.6222976029527167,21.112297602952715
copy,cost,combined,19500,2,11.605,16.41194839133977,-4.80694839133977,28.01694839133977
copy,cost,combined,19600,2,19.2,12.077383822666231,7.122616177333768,31.27738382266623
