task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
copy,structural_features,loss,none,200,0.6897894942263761,0.0014997940323146376,0.6873388719558716,0.6914895123243332,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,400,0.6781643053889274,0.0021279050625706286,0.6756270098686218,0.6819538006186485,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,600,0.6740042225519817,0.0013878593078677545,0.6721575197577476,0.6758061230182648,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,800,0.6675915265083314,0.0012940966988136899,0.665868601500988,0.6694210323691369,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,1000,0.6625415706137816,0.0019878303165119294,0.6596089985966682,0.6654547125101089,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,1200,0.6552370579292377,0.0035808217771080876,0.651229802519083,0.6619929608702659,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,1400,0.6506247411171595,0.003214585460375321,0.6459826821088791,0.6556524178385734,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,1600,0.6481776260832945,0.003892129839353955,0.6431889624893665,0.6549597123265266,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,1800,0.6445223176727692,0.004766974808378499,0.6364532548189163,0.6513796672224998,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,2000,0.6408979719380538,0.005250705173700309,0.6360367521643638,0.6507267591357231,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,2200,0.6390017593900362,0.0061034199090152464,0.628919473439455,0.6460400280356408,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,2400,0.633271741171678,0.004395980766388849,0.6268398627638817,0.6395666711032391,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,2600,0.6299656161914269,0.005820440277967791,0.6206538650393486,0.6382646223902703,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,2800,0.6260117748379707,0.008482413117677747,0.608008275181055,0.6351764273643493,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,3000,0.6143855717778206,0.022104033727631804,0.5664019565284252,0.6347287091612815,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,3200,0.5982080399865907,0.060356075757717044,0.46373834677040576,0.6334807740151882,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,3400,0.5763754016285141,0.10211397766787428,0.3481375198811293,0.6256637932360172,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,3600,0.5755687776704629,0.10370866973384955,0.3437643623352051,0.6254317362606525,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,3800,0.5446747743586698,0.15104964393053835,0.207240005210042,0.6251893527805805,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,4000,0.5407213605878254,0.157661174808268,0.18841749113053083,0.6186678571999074,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,4200,0.5249324746600662,0.19121232765228854,0.09744129913859069,0.61723100066185,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,4400,0.5179153714608401,0.19571079924757273,0.08036321083083749,0.6103477725386619,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,4600,0.5194801062586096,0.19796960355279625,0.07685275479685515,0.6125967614352703,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,4800,0.5140705024109533,0.1881040865936526,0.09397762628272176,0.6097260813415051,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,5000,0.5359155297318163,0.0962315263709851,0.32977392370346936,0.6118316818773747,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,5200,0.5006235264195129,0.13790510578083742,0.20662236695177852,0.6107758428156376,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,5400,0.4979110171832144,0.10168638298666671,0.35561950769275424,0.599476098716259,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,5600,0.4466914011227588,0.1533725523473583,0.264839183986187,0.6056971397995948,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,5800,0.39669311737486473,0.21267886713709175,0.09243311905302107,0.5844002069532871,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,6000,0.434743490414694,0.23699196734691239,0.02909498194232583,0.6529463899135589,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,6200,0.4347222838286932,0.21911677671797614,0.04679323440417647,0.6339711337536573,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,6400,0.4880338302547655,0.075686868031605,0.3903779428452253,0.5803898973017931,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,6600,0.40030372172555256,0.1947725739786854,0.11542771022766829,0.5849101606756448,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,6800,0.30885686543498503,0.2504336541108944,0.019796316621359437,0.5713027873635292,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,7000,0.2891886436541245,0.23246860256683466,0.001202321824239334,0.570342261120677,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,7200,0.24907739650418684,0.2337545058396241,0.006142462014649936,0.5665386337041854,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,7400,0.2649519418977858,0.21744109545379467,0.04397020923814125,0.5765465280413627,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,7600,0.24494831620558521,0.23530745751217827,0.00016208625038416358,0.5666647410392761,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,7800,0.21564132880777453,0.23705669291981415,4.615060222477041e-05,0.5496244131401181,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,8000,0.19229740097062178,0.23435376488481288,1.024993519877171e-05,0.5498715893179178,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,8200,0.19858906110515642,0.21266722209993094,2.2182243888835275e-06,0.5479610366374255,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,8400,0.16823193068906273,0.22101968346845308,7.719546040974024e-07,0.5580712759494781,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,8600,0.14825649964269746,0.20870074817281503,4.5653913310239603e-07,0.5385663942247629,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,8800,0.1331197818026755,0.199234008315333,1.2309815624389487e-07,0.5319676452130079,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,9000,0.13821718598543883,0.18710669921632184,3.717977769823744e-08,0.5297353322803974,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,9200,0.39296883301702984,0.47317859726325434,1.2023090963930727e-08,1.3644958517863506,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,9400,0.4167927844559139,0.3631049561338515,1.0042495444673172e-08,0.8857063542632386,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,9600,0.36887474819526966,0.29196831006009183,4.575938989948014e-09,0.7383664627466351,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,9800,0.5022300889381852,0.23354723339817854,0.11269442742690444,0.8005214313538598,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,10000,0.3106751122632234,0.22903876175927365,0.016083077652438077,0.6859401735663414,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,10200,0.14034111026820792,0.17617139289035663,5.0410612357651985e-05,0.5252259880490601,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,10400,0.11136468681693358,0.18263778487330262,8.183600462574603e-07,0.5165712433494627,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,10600,0.2416771661569098,0.2182354599547207,1.3751676528755974e-08,0.5367663974549214,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,10800,0.22216814996632425,0.26340506703005345,6.181484360073819e-09,0.6766804683208466,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,11000,0.22058141790852395,0.24592884623507086,2.8009760866254395e-09,0.6301594047248363,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,11200,0.17952750349659938,0.24751814297874697,2.347564846509609e-09,0.6056959334015847,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,11400,0.16661829966214906,0.22825449327749328,2.3683499304066878e-09,0.5936389921605587,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,11600,0.16234495097897084,0.25149701140995373,1.361269431135459e-09,0.6884094873070716,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,11800,0.13896907192979044,0.21422726253087834,1.3847760153232886e-09,0.591172166466713,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,12000,0.23580072907340396,0.21879348854730585,1.4617600292865518e-06,0.5794742584973573,6,"1000,1001,1002,1003,1004,1005",20000,200,True
copy,structural_features,loss,none,12200,0.22166314362906805,0.26730109700022353,2.7758328675631104e-07,0.7046456357836723,6,"1000,1001,1002,1003,1004,1005",20000,200,True
